image,mask
dataset/activefire/images/patches/LC08_L1TP_135015_20200823_20200823_01_RT_p00710.tif,dataset/activefire/masks/voting/LC08_L1TP_135015_20200823_20200823_01_RT_voting_p00710.tif
dataset/activefire/images/patches/LC08_L1TP_135015_20200807_20200807_01_RT_p00935.tif,dataset/activefire/masks/voting/LC08_L1TP_135015_20200807_20200807_01_RT_voting_p00935.tif
dataset/activefire/images/patches/LC08_L1TP_179067_20200811_20200811_01_RT_p00481.tif,dataset/activefire/masks/voting/LC08_L1TP_179067_20200811_20200811_01_RT_voting_p00481.tif
dataset/Land8Fire/images/patches/LC08_L1TP_227072_20200912_20200912_01_RT_patch_01536_03072.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_227072_20200912_20200912_01_RT_patch_01536_03072.png
dataset/activefire/images/patches/LC08_L1TP_133017_20200825_20200825_01_RT_p00909.tif,dataset/activefire/masks/voting/LC08_L1TP_133017_20200825_20200825_01_RT_voting_p00909.tif
dataset/activefire/images/patches/LC08_L1TP_135015_20200823_20200823_01_RT_p00841.tif,dataset/activefire/masks/voting/LC08_L1TP_135015_20200823_20200823_01_RT_voting_p00841.tif
dataset/activefire/images/patches/LC08_L1TP_133015_20200825_20200825_01_RT_p00213.tif,dataset/activefire/masks/voting/LC08_L1TP_133015_20200825_20200825_01_RT_voting_p00213.tif
dataset/activefire/images/patches/LC08_L1TP_138018_20200812_20200812_01_RT_p00555.tif,dataset/activefire/masks/voting/LC08_L1TP_138018_20200812_20200812_01_RT_voting_p00555.tif
dataset/activefire/images/patches/LC08_L1TP_175069_20200815_20200815_01_RT_p00738.tif,dataset/activefire/masks/voting/LC08_L1TP_175069_20200815_20200815_01_RT_voting_p00738.tif
dataset/activefire/images/patches/LC08_L1TP_133015_20200825_20200825_01_RT_p00746.tif,dataset/activefire/masks/voting/LC08_L1TP_133015_20200825_20200825_01_RT_voting_p00746.tif
dataset/activefire/images/patches/LC08_L1TP_139018_20200819_20200819_01_RT_p00618.tif,dataset/activefire/masks/voting/LC08_L1TP_139018_20200819_20200819_01_RT_voting_p00618.tif
dataset/Land8Fire/images/patches/LC08_L1TP_046029_20200908_20200908_01_RT_patch_05632_05120.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_046029_20200908_20200908_01_RT_patch_05632_05120.png
dataset/activefire/images/patches/LC08_L1TP_117019_20200809_20200809_01_RT_p00270.tif,dataset/activefire/masks/voting/LC08_L1TP_117019_20200809_20200809_01_RT_voting_p00270.tif
dataset/Land8Fire/images/patches/LC08_L1TP_227072_20200912_20200912_01_RT_patch_05632_04864.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_227072_20200912_20200912_01_RT_patch_05632_04864.png
dataset/activefire/images/patches/LC08_L1TP_135014_20200823_20200823_01_RT_p00659.tif,dataset/activefire/masks/voting/LC08_L1TP_135014_20200823_20200823_01_RT_voting_p00659.tif
dataset/activefire/images/patches/LC08_L1TP_103069_20200823_20200823_01_RT_p00769.tif,dataset/activefire/masks/voting/LC08_L1TP_103069_20200823_20200823_01_RT_voting_p00769.tif
dataset/activefire/images/patches/LC08_L1TP_173026_20200817_20200817_01_RT_p00809.tif,dataset/activefire/masks/voting/LC08_L1TP_173026_20200817_20200817_01_RT_voting_p00809.tif
dataset/activefire/images/patches/LC08_L1TP_181067_20200809_20200809_01_RT_p00364.tif,dataset/activefire/masks/voting/LC08_L1TP_181067_20200809_20200809_01_RT_voting_p00364.tif
dataset/activefire/images/patches/LC08_L1TP_166039_20200816_20200816_01_RT_p00540.tif,dataset/activefire/masks/voting/LC08_L1TP_166039_20200816_20200816_01_RT_voting_p00540.tif
dataset/activefire/images/patches/LC08_L1TP_174072_20200808_20200808_01_RT_p00235.tif,dataset/activefire/masks/voting/LC08_L1TP_174072_20200808_20200808_01_RT_voting_p00235.tif
dataset/Land8Fire/images/patches/LC08_L1TP_042034_20200912_20200912_01_RT_patch_05120_03840.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_042034_20200912_20200912_01_RT_patch_05120_03840.png
dataset/activefire/images/patches/LC08_L1TP_166068_20200816_20200816_01_RT_p00368.tif,dataset/activefire/masks/voting/LC08_L1TP_166068_20200816_20200816_01_RT_voting_p00368.tif
dataset/activefire/images/patches/LC08_L1TP_227071_20200811_20200811_01_RT_p00180.tif,dataset/activefire/masks/voting/LC08_L1TP_227071_20200811_20200811_01_RT_voting_p00180.tif
dataset/activefire/images/patches/LC08_L1TP_169082_20200821_20200821_01_RT_p00288.tif,dataset/activefire/masks/voting/LC08_L1TP_169082_20200821_20200821_01_RT_voting_p00288.tif
dataset/activefire/images/patches/LC08_L1TP_227076_20200811_20200811_01_RT_p00673.tif,dataset/activefire/masks/voting/LC08_L1TP_227076_20200811_20200811_01_RT_voting_p00673.tif
dataset/activefire/images/patches/LC08_L1TP_179068_20200811_20200811_01_RT_p00386.tif,dataset/activefire/masks/voting/LC08_L1TP_179068_20200811_20200811_01_RT_voting_p00386.tif
dataset/Land8Fire/images/patches/LC08_L1TP_227073_20200912_20200912_01_RT_patch_05376_05888.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_227073_20200912_20200912_01_RT_patch_05376_05888.png
dataset/Land8Fire/images/patches/LC08_L1TP_117017_20200926_20200926_01_RT_patch_04352_00512.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_117017_20200926_20200926_01_RT_patch_04352_00512.png
dataset/activefire/images/patches/LC08_L1TP_172070_20200810_20200810_01_RT_p00704.tif,dataset/activefire/masks/voting/LC08_L1TP_172070_20200810_20200810_01_RT_voting_p00704.tif
dataset/activefire/images/patches/LC08_L1TP_135014_20200823_20200823_01_RT_p00559.tif,dataset/activefire/masks/voting/LC08_L1TP_135014_20200823_20200823_01_RT_voting_p00559.tif
dataset/activefire/images/patches/LC08_L1TP_135014_20200823_20200823_01_RT_p00758.tif,dataset/activefire/masks/voting/LC08_L1TP_135014_20200823_20200823_01_RT_voting_p00758.tif
dataset/activefire/images/patches/LC08_L1TP_136014_20200830_20200830_01_RT_p00813.tif,dataset/activefire/masks/voting/LC08_L1TP_136014_20200830_20200830_01_RT_voting_p00813.tif
dataset/activefire/images/patches/LC08_L1TP_169035_20200821_20200821_01_RT_p00250.tif,dataset/activefire/masks/voting/LC08_L1TP_169035_20200821_20200821_01_RT_voting_p00250.tif
dataset/activefire/images/patches/LC08_L1TP_106069_20200828_20200828_01_RT_p00768.tif,dataset/activefire/masks/voting/LC08_L1TP_106069_20200828_20200828_01_RT_voting_p00768.tif
dataset/activefire/images/patches/LC08_L1TP_175066_20200815_20200815_01_RT_p00817.tif,dataset/activefire/masks/voting/LC08_L1TP_175066_20200815_20200815_01_RT_voting_p00817.tif
dataset/Land8Fire/images/patches/LC08_L1TP_227072_20200912_20200912_01_RT_patch_03584_06400.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_227072_20200912_20200912_01_RT_patch_03584_06400.png
dataset/activefire/images/patches/LC08_L1TP_173066_20200817_20200817_01_RT_p00520.tif,dataset/activefire/masks/voting/LC08_L1TP_173066_20200817_20200817_01_RT_voting_p00520.tif
dataset/activefire/images/patches/LC08_L1TP_136019_20200830_20200830_01_RT_p00432.tif,dataset/activefire/masks/voting/LC08_L1TP_136019_20200830_20200830_01_RT_voting_p00432.tif
dataset/activefire/images/patches/LC08_L1TP_229070_20200809_20200809_01_RT_p00749.tif,dataset/activefire/masks/voting/LC08_L1TP_229070_20200809_20200809_01_RT_voting_p00749.tif
dataset/activefire/images/patches/LC08_L1TP_135015_20200807_20200807_01_RT_p00805.tif,dataset/activefire/masks/voting/LC08_L1TP_135015_20200807_20200807_01_RT_voting_p00805.tif
dataset/activefire/images/patches/LC08_L1TP_135015_20200823_20200823_01_RT_p00904.tif,dataset/activefire/masks/voting/LC08_L1TP_135015_20200823_20200823_01_RT_voting_p00904.tif
dataset/activefire/images/patches/LC08_L1TP_108018_20200810_20200810_01_RT_p00397.tif,dataset/activefire/masks/voting/LC08_L1TP_108018_20200810_20200810_01_RT_voting_p00397.tif
dataset/activefire/images/patches/LC08_L1TP_195035_20200811_20200812_01_RT_p00192.tif,dataset/activefire/masks/voting/LC08_L1TP_195035_20200811_20200812_01_RT_voting_p00192.tif
dataset/Land8Fire/images/patches/LC08_L1TP_045032_20200901_20200901_01_RT_patch_06400_03328.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_045032_20200901_20200901_01_RT_patch_06400_03328.png
dataset/Land8Fire/images/patches/LC08_L1TP_117017_20200926_20200926_01_RT_patch_04096_01024.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_117017_20200926_20200926_01_RT_patch_04096_01024.png
dataset/activefire/images/patches/LC08_L1TP_168073_20200830_20200830_01_RT_p00824.tif,dataset/activefire/masks/voting/LC08_L1TP_168073_20200830_20200830_01_RT_voting_p00824.tif
dataset/activefire/images/patches/LC08_L1TP_175067_20200815_20200815_01_RT_p00823.tif,dataset/activefire/masks/voting/LC08_L1TP_175067_20200815_20200815_01_RT_voting_p00823.tif
dataset/activefire/images/patches/LC08_L1TP_044031_20200825_20200826_01_RT_p00675.tif,dataset/activefire/masks/voting/LC08_L1TP_044031_20200825_20200826_01_RT_voting_p00675.tif
dataset/activefire/images/patches/LC08_L1TP_119016_20200823_20200823_01_RT_p00441.tif,dataset/activefire/masks/voting/LC08_L1TP_119016_20200823_20200823_01_RT_voting_p00441.tif
dataset/activefire/images/patches/LC08_L1TP_137014_20200821_20200821_01_RT_p00765.tif,dataset/activefire/masks/voting/LC08_L1TP_137014_20200821_20200821_01_RT_voting_p00765.tif
dataset/activefire/images/patches/LC08_L1TP_134015_20200816_20200816_01_RT_p00672.tif,dataset/activefire/masks/voting/LC08_L1TP_134015_20200816_20200816_01_RT_voting_p00672.tif
dataset/activefire/images/patches/LC08_L1TP_120017_20200830_20200830_01_RT_p00884.tif,dataset/activefire/masks/voting/LC08_L1TP_120017_20200830_20200830_01_RT_voting_p00884.tif
dataset/activefire/images/patches/LC08_L1TP_118028_20200816_20200816_01_RT_p00681.tif,dataset/activefire/masks/voting/LC08_L1TP_118028_20200816_20200816_01_RT_voting_p00681.tif
dataset/activefire/images/patches/LC08_L1TP_119017_20200823_20200823_01_RT_p00582.tif,dataset/activefire/masks/voting/LC08_L1TP_119017_20200823_20200823_01_RT_voting_p00582.tif
dataset/activefire/images/patches/LC08_L1TP_134015_20200816_20200816_01_RT_p00408.tif,dataset/activefire/masks/voting/LC08_L1TP_134015_20200816_20200816_01_RT_voting_p00408.tif
dataset/activefire/images/patches/LC08_L1TP_172066_20200810_20200810_01_RT_p00740.tif,dataset/activefire/masks/voting/LC08_L1TP_172066_20200810_20200810_01_RT_voting_p00740.tif
dataset/activefire/images/patches/LC08_L1TP_173067_20200817_20200817_01_RT_p00648.tif,dataset/activefire/masks/voting/LC08_L1TP_173067_20200817_20200817_01_RT_voting_p00648.tif
dataset/activefire/images/patches/LC08_L1TP_174073_20200808_20200808_01_RT_p00350.tif,dataset/activefire/masks/voting/LC08_L1TP_174073_20200808_20200808_01_RT_voting_p00350.tif
dataset/Land8Fire/images/patches/LC08_L1TP_229079_20200926_20200926_01_RT_patch_04096_04096.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_229079_20200926_20200926_01_RT_patch_04096_04096.png
dataset/activefire/images/patches/LC08_L1TP_168073_20200830_20200830_01_RT_p00752.tif,dataset/activefire/masks/voting/LC08_L1TP_168073_20200830_20200830_01_RT_voting_p00752.tif
dataset/Land8Fire/images/patches/LC08_L1TP_046029_20200908_20200908_01_RT_patch_03328_06144.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_046029_20200908_20200908_01_RT_patch_03328_06144.png
dataset/activefire/images/patches/LC08_L1TP_136017_20200830_20200830_01_RT_p00444.tif,dataset/activefire/masks/voting/LC08_L1TP_136017_20200830_20200830_01_RT_voting_p00444.tif
dataset/activefire/images/patches/LC08_L1TP_122012_20200828_20200828_01_RT_p00554.tif,dataset/activefire/masks/voting/LC08_L1TP_122012_20200828_20200828_01_RT_voting_p00554.tif
dataset/activefire/images/patches/LC08_L1TP_170070_20200812_20200812_01_RT_p00150.tif,dataset/activefire/masks/voting/LC08_L1TP_170070_20200812_20200812_01_RT_voting_p00150.tif
dataset/Land8Fire/images/patches/LC08_L1TP_227071_20200912_20200912_01_RT_patch_04352_02560.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_227071_20200912_20200912_01_RT_patch_04352_02560.png
dataset/activefire/images/patches/LC08_L1TP_136015_20200830_20200830_01_RT_p00830.tif,dataset/activefire/masks/voting/LC08_L1TP_136015_20200830_20200830_01_RT_voting_p00830.tif
dataset/activefire/images/patches/LC08_L1TP_136017_20200830_20200830_01_RT_p00089.tif,dataset/activefire/masks/voting/LC08_L1TP_136017_20200830_20200830_01_RT_voting_p00089.tif
dataset/activefire/images/patches/LC08_L1TP_119014_20200807_20200807_01_RT_p00306.tif,dataset/activefire/masks/voting/LC08_L1TP_119014_20200807_20200807_01_RT_voting_p00306.tif
dataset/Land8Fire/images/patches/LC08_L1TP_046029_20200908_20200908_01_RT_patch_03328_06912.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_046029_20200908_20200908_01_RT_patch_03328_06912.png
dataset/activefire/images/patches/LC08_L1TP_103069_20200823_20200823_01_RT_p00767.tif,dataset/activefire/masks/voting/LC08_L1TP_103069_20200823_20200823_01_RT_voting_p00767.tif
dataset/activefire/images/patches/LC08_L1TP_002053_20200819_20200820_01_RT_p00611.tif,dataset/activefire/masks/voting/LC08_L1TP_002053_20200819_20200820_01_RT_voting_p00611.tif
dataset/activefire/images/patches/LC08_L1TP_136015_20200830_20200830_01_RT_p01066.tif,dataset/activefire/masks/voting/LC08_L1TP_136015_20200830_20200830_01_RT_voting_p01066.tif
dataset/activefire/images/patches/LC08_L1TP_136014_20200830_20200830_01_RT_p00811.tif,dataset/activefire/masks/voting/LC08_L1TP_136014_20200830_20200830_01_RT_voting_p00811.tif
dataset/activefire/images/patches/LC08_L1TP_121015_20200821_20200821_01_RT_p00487.tif,dataset/activefire/masks/voting/LC08_L1TP_121015_20200821_20200821_01_RT_voting_p00487.tif
dataset/activefire/images/patches/LC08_L1TP_169069_20200821_20200821_01_RT_p00106.tif,dataset/activefire/masks/voting/LC08_L1TP_169069_20200821_20200821_01_RT_voting_p00106.tif
dataset/Land8Fire/images/patches/LC08_L1TP_046031_20200908_20200908_01_RT_patch_06144_04864.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_046031_20200908_20200908_01_RT_patch_06144_04864.png
dataset/activefire/images/patches/LC08_L1TP_106069_20200828_20200828_01_RT_p00706.tif,dataset/activefire/masks/voting/LC08_L1TP_106069_20200828_20200828_01_RT_voting_p00706.tif
dataset/activefire/images/patches/LC08_L1TP_131016_20200827_20200827_01_RT_p00834.tif,dataset/activefire/masks/voting/LC08_L1TP_131016_20200827_20200827_01_RT_voting_p00834.tif
dataset/activefire/images/patches/LC08_L1TP_138018_20200828_20200828_01_RT_p00973.tif,dataset/activefire/masks/voting/LC08_L1TP_138018_20200828_20200828_01_RT_voting_p00973.tif
dataset/activefire/images/patches/LC08_L1TP_166070_20200816_20200816_01_RT_p00606.tif,dataset/activefire/masks/voting/LC08_L1TP_166070_20200816_20200816_01_RT_voting_p00606.tif
dataset/activefire/images/patches/LC08_L1TP_182061_20200816_20200816_01_RT_p00517.tif,dataset/activefire/masks/voting/LC08_L1TP_182061_20200816_20200816_01_RT_voting_p00517.tif
dataset/activefire/images/patches/LC08_L1TP_001067_20200812_20200812_01_RT_p00441.tif,dataset/activefire/masks/voting/LC08_L1TP_001067_20200812_20200812_01_RT_voting_p00441.tif
dataset/activefire/images/patches/LC08_L1TP_121015_20200821_20200821_01_RT_p00425.tif,dataset/activefire/masks/voting/LC08_L1TP_121015_20200821_20200821_01_RT_voting_p00425.tif
dataset/activefire/images/patches/LC08_L1TP_175067_20200815_20200815_01_RT_p00764.tif,dataset/activefire/masks/voting/LC08_L1TP_175067_20200815_20200815_01_RT_voting_p00764.tif
dataset/activefire/images/patches/LC08_L1TP_040029_20200813_20200814_01_RT_p00556.tif,dataset/activefire/masks/voting/LC08_L1TP_040029_20200813_20200814_01_RT_voting_p00556.tif
dataset/activefire/images/patches/LC08_L1TP_119014_20200807_20200807_01_RT_p00334.tif,dataset/activefire/masks/voting/LC08_L1TP_119014_20200807_20200807_01_RT_voting_p00334.tif
dataset/activefire/images/patches/LC08_L1TP_142018_20200824_20200824_01_RT_p00540.tif,dataset/activefire/masks/voting/LC08_L1TP_142018_20200824_20200824_01_RT_voting_p00540.tif
dataset/activefire/images/patches/LC08_L1TP_227073_20200811_20200811_01_RT_p00731.tif,dataset/activefire/masks/voting/LC08_L1TP_227073_20200811_20200811_01_RT_voting_p00731.tif
dataset/activefire/images/patches/LC08_L1TP_174066_20200808_20200808_01_RT_p00615.tif,dataset/activefire/masks/voting/LC08_L1TP_174066_20200808_20200808_01_RT_voting_p00615.tif
dataset/activefire/images/patches/LC08_L1TP_122015_20200828_20200828_01_RT_p00417.tif,dataset/activefire/masks/voting/LC08_L1TP_122015_20200828_20200828_01_RT_voting_p00417.tif
dataset/activefire/images/patches/LC08_L1TP_173068_20200817_20200817_01_RT_p00532.tif,dataset/activefire/masks/voting/LC08_L1TP_173068_20200817_20200817_01_RT_voting_p00532.tif
dataset/activefire/images/patches/LC08_L1TP_167027_20200823_20200823_01_RT_p00696.tif,dataset/activefire/masks/voting/LC08_L1TP_167027_20200823_20200823_01_RT_voting_p00696.tif
dataset/Land8Fire/images/patches/LC08_L1TP_119017_20200924_20200924_01_RT_patch_04608_04096.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_119017_20200924_20200924_01_RT_patch_04608_04096.png
dataset/activefire/images/patches/LC08_L1TP_117016_20200809_20200809_01_RT_p00576.tif,dataset/activefire/masks/voting/LC08_L1TP_117016_20200809_20200809_01_RT_voting_p00576.tif
dataset/activefire/images/patches/LC08_L1TP_103069_20200823_20200823_01_RT_p00688.tif,dataset/activefire/masks/voting/LC08_L1TP_103069_20200823_20200823_01_RT_voting_p00688.tif
dataset/activefire/images/patches/LC08_L1TP_182062_20200816_20200816_01_RT_p00821.tif,dataset/activefire/masks/voting/LC08_L1TP_182062_20200816_20200816_01_RT_voting_p00821.tif
dataset/Land8Fire/images/patches/LC08_L1TP_046029_20200908_20200908_01_RT_patch_05376_04352.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_046029_20200908_20200908_01_RT_patch_05376_04352.png
dataset/activefire/images/patches/LC08_L1TP_227083_20200811_20200811_01_RT_p00849.tif,dataset/activefire/masks/voting/LC08_L1TP_227083_20200811_20200811_01_RT_voting_p00849.tif
dataset/activefire/images/patches/LC08_L1TP_169078_20200821_20200821_01_RT_p00796.tif,dataset/activefire/masks/voting/LC08_L1TP_169078_20200821_20200821_01_RT_voting_p00796.tif
dataset/Land8Fire/images/patches/LC08_L1TP_117017_20200926_20200926_01_RT_patch_03072_02304.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_117017_20200926_20200926_01_RT_patch_03072_02304.png
dataset/activefire/images/patches/LC08_L1TP_103069_20200823_20200823_01_RT_p00687.tif,dataset/activefire/masks/voting/LC08_L1TP_103069_20200823_20200823_01_RT_voting_p00687.tif
dataset/activefire/images/patches/LC08_L1TP_173071_20200817_20200817_01_RT_p00843.tif,dataset/activefire/masks/voting/LC08_L1TP_173071_20200817_20200817_01_RT_voting_p00843.tif
dataset/activefire/images/patches/LC08_L1TP_106068_20200828_20200828_01_RT_p00231.tif,dataset/activefire/masks/voting/LC08_L1TP_106068_20200828_20200828_01_RT_voting_p00231.tif
dataset/Land8Fire/images/patches/LC08_L1TP_045032_20200901_20200901_01_RT_patch_00768_01792.tif,dataset/Land8Fire/masks/patches/LC08_L1TP_045032_20200901_20200901_01_RT_patch_00768_01792.png
dataset/activefire/images/patches/LC08_L1TP_170064_20200812_20200812_01_RT_p00076.tif,dataset/activefire/masks/voting/LC08_L1TP_170064_20200812_20200812_01_RT_voting_p00076.tif
dataset/activefire/images/patches/LC08_L1TP_222067_20200808_20200808_01_RT_p00532.tif,dataset/activefire/masks/voting/LC08_L1TP_222067_20200808_20200808_01_RT_voting_p00532.tif
dataset/activefire/images/patches/LC08_L1TP_097070_20200813_20200813_01_RT_p00670.tif,dataset/activefire/masks/voting/LC08_L1TP_097070_20200813_20200813_01_RT_voting_p00670.tif
